sentence|translation|sdg
Carreres recibió el premio Fundación Botín en 2021 por su tesis sobre sensores inteligentes para la monitorización de los contaminantes en aguas residuales ha sido distinguida en el concurso de la Real Academia de Doctores de España. | Carreres received the Fundación Botín award in 2021 for his thesis on intelligent sensors for monitoring pollutants in wastewater and was recognized in the competition organized by the Royal Academy of Doctors of Spain. |9
La tesis doctoral de Carreres recibió financiación del Programa Regional de Talento Investigador y su Empleabilidad de la Fundación Séneca-Agencia de Ciencia y Tecnología de la Región de Murcia. | Carreres' doctoral thesis received funding from the Regional Program for Research Talent and Employability of the Séneca Foundation - Science and Technology Agency of the Region of Murcia. |9
El invento de Carreres ha sido seleccionado en la categoría de modelos de utilidad y patente en la convocatoria, en la que han competido más de 100 solicitudes de patente y modelo de utilidad nacionales concedidos por la OEPM en el año 2021. | Carreres' invention was selected in the category of utility models and patents in the call, where more than 100 national patent and utility model applications granted by the OEPM competed in 2021. |9
Con la II Edición de los Premios a la Mejor Invención Protegida por Derechos de Propiedad Industrial, la OEPM busca apoyar y fomentar la actividad investigadora, científica y tecnológica y premiar el carácter innovador de los inventores nacionales como motor del desarrollo tecnológico de la sociedad. | With the 2nd Edition of the Awards for the Best Invention Protected by Industrial Property Rights, the OEPM seeks to support and promote research, scientific, and technological activity and reward the innovative character of national inventors as an engine of technological development in society. |9
Nueva actividad del proyecto ACCQUA. | New activity of the ACCQUA project. |9
Los artistas encargados de la parte creativa de la iniciativa Arte Con Ciencia sobre los reQuerimientos Universales del Agua han explicado hoy a los estudiantes de Bachillerato de Artes del IES Isaac Peral, de Cartagena, cómo se van a desarrollar las actividades planificadas. | The artists in charge of the creative part of the initiative 'Art With Science on the Universal Requirements of Water' explained today to the Arts Baccalaureate students of IES Isaac Peral, in Cartagena, how the planned activities will be developed. |4
ACCQUA es un proyecto con acciones que unen pasado, presente y futuro frente al reto del agua. | ACCQUA is a project with actions that unite the past, present, and future in the face of the water challenge. |6
El objetivo principal: sumar arte y ciencia a la concienciación sobre el buen uso del agua. | The main objective: to combine art and science in raising awareness about the proper use of water. |6
Contempla diversas actividades en diferentes espacios de la ciudad que se desarrollarán hasta el próximo verano. | It includes various activities in different areas of the city that will take place until next summer. |9
Al finalizar la conferencia, los preuniversitarios han visitado el Museo del Agua y la Energía, ubicado en el campus Alfonso XIII. | At the end of the conference, pre-university students visited the Water and Energy Museum, located on the Alfonso XIII campus. |9
El proyecto ACCQUA (FCT-22-18736) está dirigido por Javier Pérez de la Cruz, profesor del departamento de Ingeniería Minera y Civil de la UPCT. | The ACCQUA project (FCT-22-18736) is led by Javier Pérez de la Cruz, a professor in the Department of Mining and Civil Engineering at UPCT. |9
Está financiado por la Fundación Española para la Ciencia y la Tecnología (FECYT). | It is funded by the Spanish Foundation for Science and Technology (FECYT). |9
Destaca en este proyecto la participación conjunta y colaborativa de diferentes entidades. | The joint and collaborative participation of different entities stands out in this project. |17
Junto a la UPCT colaboran: la Mancomunmidad de los Canales del Taibilla, el Ayuntamiento de Cartagena, Hidrogea, el Centro de Estudios Históricos de Obras Públicas y Urbanismo (CEHOPU-CEDEX), el museo del Teatro Romano, el quipo de investigación artística, el Conservatorio de Música y los Institutos de Educación Secundaria Ben Arabí e Isaac Peral. | Along with the UPCT, the following entities collaborate: the Commonwealth of the Taibilla Canals, the Cartagena City Council, Hidrogea, the Center for Historical Studies of Public Works and Urbanism (CEHOPU-CEDEX), the Roman Theater Museum, the artistic research team, the Conservatory of Music, and the Ben Arabí and Isaac Peral Secondary Education Institutes. |17
El estudiante de la Escuela de Ingeniería Industrial de la UPCT, Jesús Cabezos Olmedo, ha ganado el premio Fin de Grado del a Cátedra de Medio Ambiente APC.Mare Nostrum 2022 por su trabajo Simulación de un terminal de contenedores mediante herramienta computacional. |" The student from the School of Industrial Engineering of UPCT, Jesús Cabezos Olmedo, has won the End of Degree award from the APC.Mare Nostrum 2022 Environment Chair for his work ""Simulation of a container terminal through computational tools"". "|9
Cabezos estudió el grado en Ingeniería Mecánica y en la actualidad cursa estudios propios en la UPCT en Tecnología del hidrógeno. | Cabezos studied a degree in Mechanical Engineering and is currently studying in UPCT his own studies in Hydrogen Technology. |9
EL TFG tiene como objetivo la transformación digital en el marco de la Industria 4.0 para mejorar la competitividad de la cadena de valor del sector portuario español, apostando por la innovación, la sostenibilidad y la seguridad, a través de la realización de un nuevo desarrollo tecnológico (gemelo digital) realizado sobre una terminal marítima ubicada en las instalaciones de la Autoridad Portuaria de Cartagena y en colaboración con la empresa Terminal Marítima de Cartagena SL. | The Final Degree Project aims to digitally transform within the framework of Industry 4.0 to improve the competitiveness of the value chain of the Spanish port sector, focusing on innovation, sustainability, and security, through the implementation of a new technological development (digital twin) carried out on a maritime terminal located in the facilities of the Port Authority of Cartagena and in collaboration with the company Terminal Marítima de Cartagena SL. |9
